instrument_id,type-id,disambiguation,description,annotation,name,type,relations_wiki,genres_id
https://musicbrainz.org/instrument/e6571d23-5d79-4216-99d6-06e14e737da1,,,,,,,,https://musicbrainz.org/genre/ba64013e-27bb-4f14-a530-8d25b296e0da
https://musicbrainz.org/instrument/e6571d23-5d79-4216-99d6-06e14e737da1,,,,,,,,https://musicbrainz.org/genre/89255676-1f14-4dd8-bbad-fca839d6aff4
https://musicbrainz.org/instrument/91eb1744-96d8-4c54-8aa2-f97ed7d88950,68fa2525-4c23-3386-bb81-e84994342e9a,,"Percussion performed with feet, such as <a href=""http://en.wikipedia.org/wiki/Foot-tapping"">foot tapping</a> and <a href=""http://en.wikipedia.org/wiki/Clogging"">clogging</a>.",,foot stomps,Percussion instrument,,https://musicbrainz.org/genre/2f7f569a-9348-4384-8508-2d0ac7d6a778
https://musicbrainz.org/instrument/91eb1744-96d8-4c54-8aa2-f97ed7d88950,,,,,,,,https://musicbrainz.org/genre/a91eed3a-fdd0-494e-ade0-95ea4117f6eb
https://musicbrainz.org/instrument/e6fa08fe-bcc3-4715-9486-9d642ec38726,876464a8-e74f-3f40-9bd3-637d2b1743ae,,A barrel organ is a mechanical musical instrument typically operated by a person turning a crank which turns a barrel which has music encoded onto it.,,barrel organ,Wind instrument,https://www.wikidata.org/wiki/Q752638,
https://musicbrainz.org/instrument/41c3e01f-1449-4e60-984e-cb1c75db449d,cc00f97f-cf3d-3ae2-9163-041cb1a0d726,,"Although originally built like a cittern, its 6-7 courses of strings were tuned more like a lute.",,bandora,String instrument,https://www.wikidata.org/wiki/Q16950185,
https://musicbrainz.org/instrument/40243f27-1011-491b-8b06-28c48749b960,98df6cec-95e5-3cbc-9a2d-7ea6c8be6f3c,,,,farfisa,Electronic instrument,,
https://musicbrainz.org/instrument/52009a6c-156b-40d4-abf5-c46084a7a69b,876464a8-e74f-3f40-9bd3-637d2b1743ae,Small Andean end-blown flute,"Used in traditional Andean music, it is the smallest of its family",,quena,Wind instrument,https://www.wikidata.org/wiki/Q841005,https://musicbrainz.org/genre/ebf28819-ebd3-4c00-9c42-3b8dc00f897c
https://musicbrainz.org/instrument/a6a6d1b0-5d8a-4f8b-a89d-a6b6c5f8a1b0,cc00f97f-cf3d-3ae2-9163-041cb1a0d726,,The valiha is a bamboo tube zither from Madagascar.,,valiha,String instrument,https://www.wikidata.org/wiki/Q733370,
https://musicbrainz.org/instrument/430c0de2-e2fb-4f81-8889-69a4b71f9bc2,876464a8-e74f-3f40-9bd3-637d2b1743ae,,"The algozey is a wooden, beaked double-flute traditionally played by goat herders in the Punjab region of India and Pakistan.",,algozey,Wind instrument,https://www.wikidata.org/wiki/Q568883,
https://musicbrainz.org/instrument/0d6efd24-2fe8-4a46-b34d-46633e30f642,876464a8-e74f-3f40-9bd3-637d2b1743ae,Middle member of the end-blown fipple flute recorder family,"Also known as the descant, it is the third smallest and most common member of the modern recorder family. <br /> Traditionally made of various woods, it is today often made of plastic and used to teach children music. <br /> Not to be confused with the side-blown (concerto) <a href=""/instrument/b524b7a7-2d87-43a7-9977-8a9081ff6e0f/"">soprano flute</a>.",,soprano recorder,Wind instrument,https://www.wikidata.org/wiki/Q1823258,
https://musicbrainz.org/instrument/07ef7707-ab79-4a23-b2e3-260a46b26ec7,876464a8-e74f-3f40-9bd3-637d2b1743ae,,Conical bore double-reed musical instrument from Brittany.,,bombarde,Wind instrument,https://www.wikidata.org/wiki/Q540887,https://musicbrainz.org/genre/2f7f569a-9348-4384-8508-2d0ac7d6a778
https://musicbrainz.org/instrument/d5b46baa-37fc-46cc-b99f-c455ce6e6a9c,68fa2525-4c23-3386-bb81-e84994342e9a,Tuned metal ufo,"Invented initially as the Hang, it is made of two tuned metal convex pans glued together creating an UFO shape.",,handpan,Percussion instrument,https://www.wikidata.org/wiki/Q5647544,
https://musicbrainz.org/instrument/d5b46baa-37fc-46cc-b99f-c455ce6e6a9c,,,,,,,https://www.wikidata.org/wiki/Q835877,
https://musicbrainz.org/instrument/ad6477fe-3586-4d75-9914-de24900d148f,876464a8-e74f-3f40-9bd3-637d2b1743ae,,"The piri is a Korean double reed instrument made of bamboo, used in both the folk and classical (court) music of Korea. Related to the Chinese guan and Japanese hichiriki.",,piri,Wind instrument,https://www.wikidata.org/wiki/Q1195575,
https://musicbrainz.org/instrument/087fd82c-cbf6-4e46-8f7c-11ef3a63cbd9,876464a8-e74f-3f40-9bd3-637d2b1743ae,,,,bayan,Wind instrument,https://www.wikidata.org/wiki/Q804099,
https://musicbrainz.org/instrument/b0edfd1a-e728-4b93-802e-96c1c2f9d84a,cc00f97f-cf3d-3ae2-9163-041cb1a0d726,,"The tumbi is a high pitched, single string plucking instrument associated with folk music of Punjab.",,tumbi,String instrument,https://www.wikidata.org/wiki/Q170060,
https://musicbrainz.org/instrument/6e6329ed-27c0-4ace-a6fd-bfc03ae68a40,cc00f97f-cf3d-3ae2-9163-041cb1a0d726,,The guqin is a plucked seven-string Chinese musical instrument of the zither family.,,guqin,String instrument,https://www.wikidata.org/wiki/Q723720,
https://musicbrainz.org/instrument/2a01b8d1-7abd-466d-be5f-435263bdd76a,cc00f97f-cf3d-3ae2-9163-041cb1a0d726,,"The guzheng or zheng is a Chinese plucked zither, with 18 to 23 or more strings and movable bridges.",,guzheng,String instrument,https://www.wikidata.org/wiki/Q726303,
https://musicbrainz.org/instrument/f341241c-6a19-4ed9-acb0-0b89fe0bfdef,68fa2525-4c23-3386-bb81-e84994342e9a,,The agogô is a single or multiple bell used in samba music with origins in traditional Yoruba music.,,agogô,Percussion instrument,https://www.wikidata.org/wiki/Q395212,https://musicbrainz.org/genre/2447a0ec-e65f-48c7-b402-05cfe5c62cb7
https://musicbrainz.org/instrument/8bb9074d-5964-48bf-8d62-d8e6e4785e9c,cc00f97f-cf3d-3ae2-9163-041cb1a0d726,,,,tzoura,String instrument,https://www.wikidata.org/wiki/Q7861991,
https://musicbrainz.org/instrument/984e4a24-7d34-4661-a6e4-0a28374ff89f,cc00f97f-cf3d-3ae2-9163-041cb1a0d726,Horn-amplified violin,"Instead of a wooden body, it is amplified by a metal horn resonator; its louder and more directional sound made it useful in loud areas.",,Stroh violin,String instrument,https://www.wikidata.org/wiki/Q615941,
https://musicbrainz.org/instrument/c8ea4d81-ec45-489e-8f68-1616f36966e3,876464a8-e74f-3f40-9bd3-637d2b1743ae,Small Scottish bagpipe,"Like (and developed from) the Northumbrian smallpipes, but with Great Highland Bagpipe fingering.",,Scottish smallpipes,Wind instrument,https://www.wikidata.org/wiki/Q776563,
https://musicbrainz.org/instrument/63d0f29f-37df-4c3e-bb3c-6a7c8f1b4c3d,98df6cec-95e5-3cbc-9a2d-7ea6c8be6f3c,,,,electronic organ,Electronic instrument,https://www.wikidata.org/wiki/Q1327327,
https://musicbrainz.org/instrument/2f5f6a67-2b2b-4857-92b0-5b25d485f632,68fa2525-4c23-3386-bb81-e84994342e9a,,,,musical box,Percussion instrument,https://www.wikidata.org/wiki/Q1365218,
https://musicbrainz.org/instrument/16f816ec-9ecf-4236-8006-19a4b27797f1,cc00f97f-cf3d-3ae2-9163-041cb1a0d726,Persian/Turkish ancient long-necked lute,The ancient ancestor of many related lute like instruments.,,tanbur,String instrument,https://www.wikidata.org/wiki/Q3424319,
https://musicbrainz.org/instrument/4fe225a3-6939-4fab-a416-d0cd38c96cb9,cc00f97f-cf3d-3ae2-9163-041cb1a0d726,,"The Cretan lyra is a Greek pear-shaped, three-stringed bowed musical instrument, central to the traditional music of Crete and parts of Greece.",,Cretan lyra,String instrument,https://www.wikidata.org/wiki/Q369556,
https://musicbrainz.org/instrument/768fdb8c-494e-4dcd-9400-7345b7c3e399,68fa2525-4c23-3386-bb81-e84994342e9a,Double headed hourglass Nigerian drums,"Primarily in the religious rituals of the Yoruba and diaspora, these hourglass shaped drums have membranes on each end. Their names are largest to least: Iyá, Itótele, Okónkolo.",,Batá drum,Percussion instrument,https://www.wikidata.org/wiki/Q811075,
https://musicbrainz.org/instrument/4d256d61-4f35-49c4-a054-9cb78b417583,cc00f97f-cf3d-3ae2-9163-041cb1a0d726,,A prepared piano is a piano that has had its sound altered by placing objects (preparations) between or on the strings or on the hammers or dampers.,,prepared piano,String instrument,https://www.wikidata.org/wiki/Q754186,
https://musicbrainz.org/instrument/5bf8e03f-990c-4c9b-b648-ba4a0d2fa524,7c9126a3-32a8-4a46-ba46-b21c83874827,Family of Baltic box-zithers,"Family of related plucked box-zithers from the Baltic area, each hold a strong traditional significance within their respective communities Members include: * Kantele from Finland * Kannel from Estland * Kanklės from Lithuania * Kokles from Latvia * Gusli from Russia/Belarus Additional members include the Russian Mari-people's Kusle, the Latvian Livonian-people's Kāndla and the Sápmi Harpu.","Family of related plucked box-zithers from the Baltic area, each hold a strong traditional significance within their respective communitiesMembers include:* Kantele from Finland* Kannel from Estland* Kanklės from Lithuania* Kokles from Latvia* Gusli from Russia/BelarusAdditional members include the Russian Mari-people's ''Kusle'', the Latvian Livonian-people's ''Kāndla'' and the Sápmi ''Harpu''",Baltic psalteries,Family,https://www.wikidata.org/wiki/Q4852742,
https://musicbrainz.org/instrument/7061c07c-e87a-4f5f-b45f-fb1138733e32,98df6cec-95e5-3cbc-9a2d-7ea6c8be6f3c,,EWI (an acronym for electric wind instrument) is the name of Akai's wind controller.,,EWI,Electronic instrument,https://www.wikidata.org/wiki/Q680486,
https://musicbrainz.org/instrument/5e17d5f8-65b1-464d-9f90-47259d832507,876464a8-e74f-3f40-9bd3-637d2b1743ae,,"From the Indian subcontinent, it is used at marriages, in temples and concerts - made of wood with a double reed and wood/metal flared bell, it has 6-9 holes.",,shehnai,Wind instrument,https://www.wikidata.org/wiki/Q847911,
https://musicbrainz.org/instrument/e21ce008-8744-407b-ad7c-5caa3f69e610,cc00f97f-cf3d-3ae2-9163-041cb1a0d726,Traditional Lithuanian plucked psaltery,"Oldest instrument of Lithuania, it is made of a special tree in a trapezoid shape, it has a metalbar and wooden pegs at each side were 5 to 12 strings are strung.","Variations are as follows:* North-eastern Aukštaitians: Being the most ancient form it is simply carved of a single piece of wood.* Western Aukštaitians and Samogitians: Larger than the oldest, it has between eight and twelve strings and sometimes has a stylized carved bird or fish tail.* North-western Samogitians and Suvalkians: The version folk concert kanklės are based on, it is the most decorated with carved spiral ornaments.",kanklės,String instrument,https://www.wikidata.org/wiki/Q2595197,
https://musicbrainz.org/instrument/25cb4a8d-9928-4102-8933-1cc3b0998efe,cc00f97f-cf3d-3ae2-9163-041cb1a0d726,,A type of fretless zither.,,Marxophone,String instrument,https://www.wikidata.org/wiki/Q3296114,
https://musicbrainz.org/instrument/d5b9c401-a32e-4d4c-951d-2e9d76d6e078,876464a8-e74f-3f40-9bd3-637d2b1743ae,,An empty jug (usually made of glass or stoneware) played with the mouth.,,jug,Wind instrument,https://www.wikidata.org/wiki/Q1342193,
https://musicbrainz.org/instrument/ce9452ac-917f-4cab-ab13-75996816202b,cc00f97f-cf3d-3ae2-9163-041cb1a0d726,,The saz is a long-necked fretted lute.,,saz,String instrument,,
https://musicbrainz.org/instrument/023adf58-6aa2-4659-8760-3b36f81d0352,876464a8-e74f-3f40-9bd3-637d2b1743ae,,A chamber organ is a small pipe organ.,,chamber organ,Wind instrument,,
https://musicbrainz.org/instrument/e5b5ed95-f855-4493-a054-0fc4f39bc3e3,876464a8-e74f-3f40-9bd3-637d2b1743ae,,The nohkan is a high-pitched bamboo transverse flute from Japan.,,nohkan,Wind instrument,https://www.wikidata.org/wiki/Q1058772,
https://musicbrainz.org/instrument/21468ce3-bad3-4f48-a2ff-01e6b0bc9ca2,cc00f97f-cf3d-3ae2-9163-041cb1a0d726,,"A koto with 17 rather than 13 strings, sometimes described as a bass koto.",,17-string bass koto,String instrument,https://www.wikidata.org/wiki/Q4118803,
https://musicbrainz.org/instrument/f689271c-37bc-4c49-92a3-a14b15ee5d0e,68fa2525-4c23-3386-bb81-e84994342e9a,,The mridangam is a double-sided drum from India.,,mridangam,Percussion instrument,https://www.wikidata.org/wiki/Q744831,https://musicbrainz.org/genre/5b8be5dd-44b1-4461-9266-cfed3e16f55c
https://musicbrainz.org/instrument/e3511ed1-3d73-4340-880f-c8ccc8eda11c,876464a8-e74f-3f40-9bd3-637d2b1743ae,Baroque/classical predecessor of the clarinet,"For the Japanese descendant named from Portuguese, see <a href=""/instrument/07b91470-b63e-41e4-88e6-11c4acac064f"">charumera</a>.<br /> For the medieval double-reed woodwind see <a href=""/instrument/b4f112c3-d666-47f2-bb85-bae28572ca13"">shawm</a>.<br /> Predecessor of the modern clarinet, 7-regular 1-thumb holed single-reed woodwind was in use during baroque and classical era.",,chalumeau,Wind instrument,https://www.wikidata.org/wiki/Q1060334,https://musicbrainz.org/genre/9e44c2c9-8c44-4aa6-9de3-0f3e75b49f1b
https://musicbrainz.org/instrument/e3511ed1-3d73-4340-880f-c8ccc8eda11c,,,,,,,,https://musicbrainz.org/genre/095695ad-5a3e-4eda-b169-6f3f9cc9fa0d
https://musicbrainz.org/instrument/aea9661c-cbda-4bf3-a61d-d78697472f29,cc00f97f-cf3d-3ae2-9163-041cb1a0d726,Ancient large North Indian tube zither,"Considered the originator of all Indian strings (veena) it was used for ritual and meditation, North Indian raga and Dhrupad music. It has two dried gourd resonators and a body of bamboo with 24 wooden frets and 4 main, 2-3 secondary and one drone string.",,rudra veena,String instrument,https://www.wikidata.org/wiki/Q5266546,https://musicbrainz.org/genre/10bcaf1c-cd46-46be-b8f8-ffd321a117fb
https://musicbrainz.org/instrument/aea9661c-cbda-4bf3-a61d-d78697472f29,,,,,,,,https://musicbrainz.org/genre/92ccf7a7-c886-4e06-9aff-e432593653df
https://musicbrainz.org/instrument/aea9661c-cbda-4bf3-a61d-d78697472f29,,,,,,,,https://musicbrainz.org/genre/4a2f8fe1-477a-4dfd-9a40-41c59ca3c0d8
https://musicbrainz.org/instrument/cf1343bf-0893-4a62-9c72-e25ee5be0309,68fa2525-4c23-3386-bb81-e84994342e9a,Dhrupad wooden two-headed barrel-drum,"Used in Hindustani dhrupad, this two-headed barrel-drum is tuned like its descendant the tabla.",,pakhawaj,Percussion instrument,https://www.wikidata.org/wiki/Q2046658,https://musicbrainz.org/genre/10bcaf1c-cd46-46be-b8f8-ffd321a117fb
https://musicbrainz.org/instrument/34be09ba-f2e4-47c7-82b3-c9c43108d510,cc00f97f-cf3d-3ae2-9163-041cb1a0d726,,,,tangent piano,String instrument,https://www.wikidata.org/wiki/Q454862,
https://musicbrainz.org/instrument/d069369c-cc96-43c9-bfa7-e2074f8949a6,876464a8-e74f-3f40-9bd3-637d2b1743ae,,,,sopranino saxophone,Wind instrument,https://www.wikidata.org/wiki/Q656922,
https://musicbrainz.org/instrument/961a2c0d-5ca6-476f-85d2-af19e0559f89,cc00f97f-cf3d-3ae2-9163-041cb1a0d726,,The domra is a long-necked Russian string instrument of the lute family with a round body and three or four metal strings.,,domra,String instrument,https://www.wikidata.org/wiki/Q941492,
https://musicbrainz.org/instrument/b4804589-9529-482e-86c9-4a288aae193f,cc00f97f-cf3d-3ae2-9163-041cb1a0d726,,The archlute is a European plucked string instrument developed around 1600 as a compromise between the very large theorbo and the Renaissance tenor lute.,,archlute,String instrument,https://www.wikidata.org/wiki/Q1633881,
https://musicbrainz.org/instrument/d5cc3c69-218e-449a-b80d-8bd7a61311a1,cc00f97f-cf3d-3ae2-9163-041cb1a0d726,,,,12 string guitar,String instrument,https://www.wikidata.org/wiki/Q678090,https://musicbrainz.org/genre/edd7dcee-0bb8-4d0a-b292-b297f7971a93
https://musicbrainz.org/instrument/571baf30-f258-419a-a4ec-fe2e8be478e1,876464a8-e74f-3f40-9bd3-637d2b1743ae,,"The launeddas is a typical Sardinian woodwind instrument, consisting of three pipes.",,launeddas,Wind instrument,https://www.wikidata.org/wiki/Q1543785,
https://musicbrainz.org/instrument/8fb042f2-32d1-4ab2-9417-e13c6c78f960,68fa2525-4c23-3386-bb81-e84994342e9a,Eastern Mediterranean finger cymbals,"Known since ancient times in south-east Europe and Turkey, small bronze finger cymbals are used for dancing and other performances. These are similar to the jingles set in some frame drums.",,zill,Percussion instrument,https://www.wikidata.org/wiki/Q203449,
https://musicbrainz.org/instrument/a7d2c5cd-508e-4bc3-9d63-44c94aa9a125,68fa2525-4c23-3386-bb81-e84994342e9a,,The atarigane is a Japanese gong which is struck using a deer horn mallet.,,atarigane,Percussion instrument,https://www.wikidata.org/wiki/Q11498653,
https://musicbrainz.org/instrument/c7a69b51-7105-4d4c-ab4a-ec118e24d1f0,cc00f97f-cf3d-3ae2-9163-041cb1a0d726,,"Tuned an octave below the traditional violin and at about half the size of the cello, it has a range between the cello and the viola. It has a longer neck and thinner ribs than the cello.",,tenor violin,String instrument,https://www.wikidata.org/wiki/Q7700567,
https://musicbrainz.org/instrument/57deb1b0-b7fe-4616-b9cb-bbd59bc0acd8,cc00f97f-cf3d-3ae2-9163-041cb1a0d726,,"The dilruba is a bowed string instrument from Northern India, mostly used in religious music and light classical songs.",,dilruba,String instrument,https://www.wikidata.org/wiki/Q17190172,
https://musicbrainz.org/instrument/936cc15c-58ce-4e3b-8d84-30143ccf05ee,68fa2525-4c23-3386-bb81-e84994342e9a,,The khong wong lek is a gong circle used in Thai classical music. It has 18 tuned bossed gongs and is smaller and higher in pitch than the khong wong yai.,,khong wong lek,Percussion instrument,https://www.wikidata.org/wiki/Q4925415,
https://musicbrainz.org/instrument/d6e67b1c-7b88-4157-9c67-aae74a163670,876464a8-e74f-3f40-9bd3-637d2b1743ae,German double-reed with cap,"Name also used in general for reed pipes from the 16th century, it has a conical bore and a windcap.",,rauschpfeife,Wind instrument,https://www.wikidata.org/wiki/Q1753689,
https://musicbrainz.org/instrument/b6aa8ec7-3ede-4f8b-92f1-45f4568e3261,68fa2525-4c23-3386-bb81-e84994342e9a,,The khong wong is a gong circle consisting of a number of gongs in a horizontal circular rattan frame. The player sits in the middle.,,khong wong,Percussion instrument,,
https://musicbrainz.org/instrument/30ec9a37-d7a5-41ca-942d-55f27015ff2f,68fa2525-4c23-3386-bb81-e84994342e9a,,"The thon is a goblet drum with a ceramic or wooden body used in classical Thai and Cambodian music which forms one part of <a href=""http://en.wikipedia.org/wiki/Thon_and_rammana"">thon and rammana</a>.",,thon,Percussion instrument,https://www.wikidata.org/wiki/Q13026720,
https://musicbrainz.org/instrument/5888d65d-9d65-4d13-8454-3d68be9b3e55,cc00f97f-cf3d-3ae2-9163-041cb1a0d726,,Acoustic guitar without frets.,,acoustic fretless guitar,String instrument,,
https://musicbrainz.org/instrument/23a2775f-4bf3-4432-beb2-97be32b9ef50,876464a8-e74f-3f40-9bd3-637d2b1743ae,,"Simultaneously a woodwind and membranophone, sound is produced by singing or speaking into a thin buzzing membrane.",,mirliton,Wind instrument,https://www.wikidata.org/wiki/Q381629,
https://musicbrainz.org/instrument/1878af04-5a26-46e4-9389-a1ef93030e5d,876464a8-e74f-3f40-9bd3-637d2b1743ae,Japanese transverse flute,"Used in gagaku, it is a transverse flute.",,ryuteki,Wind instrument,https://www.wikidata.org/wiki/Q1760249,
https://musicbrainz.org/instrument/ff696aa2-629e-41ef-b68d-d8fe4b52a34a,cc00f97f-cf3d-3ae2-9163-041cb1a0d726,,"The talharpa is a four-stringed bowed lyre from northern Europe, mostly played in Estonia.",,talharpa,String instrument,https://www.wikidata.org/wiki/Q16938294,
https://musicbrainz.org/instrument/aa129b27-d572-4eb7-9def-4a6869f21cda,cc00f97f-cf3d-3ae2-9163-041cb1a0d726,Small four-stringed Portugesian lute,"Small Portuguese lute with four wire or gut strings, it has many descendants in South and Latin America.",,cavaquinho,String instrument,https://www.wikidata.org/wiki/Q1051805,https://musicbrainz.org/genre/7369bb8b-3399-4180-8cb2-4e37e0e7b0e7
https://musicbrainz.org/instrument/f8c53ee8-da8f-4639-af9d-ea977ef8cc3b,876464a8-e74f-3f40-9bd3-637d2b1743ae,,The limbe is a Mongolian transverse flute.,,limbe,Wind instrument,https://www.wikidata.org/wiki/Q18711246,
https://musicbrainz.org/instrument/9478e40f-bab3-4fcb-a52a-f3df65770bfa,01ba5777-02dd-347d-94a1-73e3db00215d,Maltese mirliton,"Made of bamboo with one end covered with grease-paper, it is a ""side-blown"" mirliton.<br /> Not to be confused with the Egyptian/Iraqi zummara which is an instrument similar to a chalumeau.",https://vassallohistory.wordpress.com/2571-2/https://hwawarfjuri.wordpress.com/tag/zummara/https://duckduckgo.com/?q=musical+instruments+of+malta&t=ffab&atb=v166-6&iax=images&ia=images&iai=http%3A%2F%2Fvassallohistory.files.wordpress.com%2F2013%2F04%2Fzummara.jpg,żummara,Other instrument,,
https://musicbrainz.org/instrument/6c09e10d-7ed8-47a6-a9f2-8551b19b2d92,876464a8-e74f-3f40-9bd3-637d2b1743ae,,The samba whistle is a tri-tone whistle used in samba music and other Brazilian music styles.,,samba whistle,Wind instrument,https://www.wikidata.org/wiki/Q1483670,
https://musicbrainz.org/instrument/cbf5a4cb-7174-4eb6-8fbe-0b0b06118250,cc00f97f-cf3d-3ae2-9163-041cb1a0d726,,The đàn tứ or đàn đoản is a traditional Vietnamese moon-shaped lute with a short neck.,,đàn tứ,String instrument,https://www.wikidata.org/wiki/Q8079927,
https://musicbrainz.org/instrument/fd749773-a4c8-4fa9-85f9-a56eb016bcc3,876464a8-e74f-3f40-9bd3-637d2b1743ae,,The E♭ clarinet is a member of the clarinet family.,,E-flat clarinet,Wind instrument,https://www.wikidata.org/wiki/Q1366388,
https://musicbrainz.org/instrument/822083c6-d93d-4b5e-8117-33bf763096e8,cc00f97f-cf3d-3ae2-9163-041cb1a0d726,Ancient Kyrgys fretless string,"Possibly dating back as far as 6000 BC, it is a national symbol of the Kyrgyz. Made of a single piece of apricot or juniper wood with 3 gut stings, it has derivations in much of eastern Europe.",,komuz,String instrument,https://www.wikidata.org/wiki/Q645977,
https://musicbrainz.org/instrument/3933adfe-f55b-47fd-b085-c9983d15cc9d,cc00f97f-cf3d-3ae2-9163-041cb1a0d726,,"The most common and based on the original design, its fifth string is shorter than the others, creating an uneven pitch progression.",,five-string banjo,String instrument,,
https://musicbrainz.org/instrument/1487a644-3720-4ea9-8e37-3de180b5be85,cc00f97f-cf3d-3ae2-9163-041cb1a0d726,,"The pedal piano is a kind of piano that includes a pedalboard, enabling bass register notes to be played with the feet, as is standard on the organ.",,pedal piano,String instrument,https://www.wikidata.org/wiki/Q2631948,
https://musicbrainz.org/instrument/e3154c4b-9da9-4ef2-abc4-58d577454e77,68fa2525-4c23-3386-bb81-e84994342e9a,,The shime-daiko is a small Japanese drum with a short but wide body which has a higher pitch than a normal taiko.,,shime-daiko,Percussion instrument,https://www.wikidata.org/wiki/Q4148082,
https://musicbrainz.org/instrument/7f025c8a-cfe8-4ac7-844a-346877fb2607,68fa2525-4c23-3386-bb81-e84994342e9a,Family of Sundanese metallophones,"Part of the Sundanese gamelan, these consist of a decorated wood resonator (rancak) upon which is resting six to nine thick, smooth, bronze or iron keys that are hit with mallets of hard wood or buffalo horn. <br /><br /> The saron family consists of the smallest member; saron panerus, the middle pitch member; saron barung and the largest member; sarong demung. Additionally, the largely obsolete slentho (which has been subsumed by the slenthem) is even deeper than the demung and the saron peking, which is a special slendro variant is even higher than the panerus, of which it shares an overlapping range. Finally the saron wayang is used in wayang performances.",lowest pitch to highestslentho it has basically been replaced by slenthem.sarong demung 90 cmsarung barung 75 cm (rincik)sarong panerus 60 cm (peking),saron family,Percussion instrument,https://www.wikidata.org/wiki/Q2640100,https://musicbrainz.org/genre/404a769d-cc30-431a-9ca9-1091cf0c833e
https://musicbrainz.org/instrument/5053c10b-0a2c-4298-946f-b9a608827874,876464a8-e74f-3f40-9bd3-637d2b1743ae,Traditional bamboo mouth organ,"Traditional instrument from Laos, it is also used in Thailand and even Vietnam. it consists of 14 bamboo pipes with a small hollowed hardwood soundbox.",,khene,Wind instrument,https://www.wikidata.org/wiki/Q1740479,https://musicbrainz.org/genre/82bd9ace-be4a-4b00-ae26-ca0a3f9ce0fb
https://musicbrainz.org/instrument/b4d38ac1-7f12-437c-a61a-be2796ffc559,cc00f97f-cf3d-3ae2-9163-041cb1a0d726,Large North Indian fretless sliding tube zither,"Played like a slide guitar, it has two large gourd resonators with a teak body that often ends in carved peacock heads. Fretless, it has 4 main, 5 chikari and 13 resonance strings, slide is a glass orb named batta.",,vichitra veena,String instrument,https://www.wikidata.org/wiki/Q863302,https://musicbrainz.org/genre/92ccf7a7-c886-4e06-9aff-e432593653df
https://musicbrainz.org/instrument/81aa0df3-4533-42bc-a023-13b92177ea90,68fa2525-4c23-3386-bb81-e84994342e9a,,The nagadou-daiko is an elongated barrel-shaped Japanese drum.,,nagadou-daiko,Percussion instrument,https://www.wikidata.org/wiki/Q11653585,
https://musicbrainz.org/instrument/f396f3a3-d4db-449b-8ab7-1b31508b310c,98df6cec-95e5-3cbc-9a2d-7ea6c8be6f3c,,The Lyricon is an electronic wind instrument.,,Lyricon,Electronic instrument,https://www.wikidata.org/wiki/Q1091033,
https://musicbrainz.org/instrument/11329bb7-5657-4a6b-ac9e-917d9f77d784,876464a8-e74f-3f40-9bd3-637d2b1743ae,,"Used in classical and orchestral music, mostly by orchestras in Vienna.",,Wiener Horn,Wind instrument,https://www.wikidata.org/wiki/Q2568945,
https://musicbrainz.org/instrument/105db479-f28e-40fb-9cbe-9305172238f9,cc00f97f-cf3d-3ae2-9163-041cb1a0d726,,"The esraj is a bowed string instrument from Eastern and Central India, mostly used as an accompanying instrument.",,esraj,String instrument,https://www.wikidata.org/wiki/Q1818847,
https://musicbrainz.org/instrument/cecbc1f9-40b9-4f51-a357-286d622df956,cc00f97f-cf3d-3ae2-9163-041cb1a0d726,Beijing opera supporting erhu (huqin),"The jing'erhu is a Chinese bowed string instrument, similar to the erhu, so named because is played in Beijing opera.",,jing'erhu,String instrument,https://www.wikidata.org/wiki/Q3888862,
https://musicbrainz.org/instrument/f5fe9a97-6595-4d4d-9b6b-a83c646c7143,68fa2525-4c23-3386-bb81-e84994342e9a,,"The kartal is an Indian percussion instrument with jingles, played with the hands, mainly used in Kirtans, Bhajans and in Rajastani folk music.",,kartal,Percussion instrument,https://www.wikidata.org/wiki/Q3193614,
https://musicbrainz.org/instrument/741715c4-1756-43f8-b56f-a4aca1dc2cfd,68fa2525-4c23-3386-bb81-e84994342e9a,,"The żafżafa or rabbaba is a Maltese friction drum consisting of a container (made of tin, pottery or wood) covered with animal skin with a long Arundo donax reed attached.",,żafżafa,Percussion instrument,,
https://musicbrainz.org/instrument/ec478db3-c490-4fca-a688-0bdd9fb55806,cc00f97f-cf3d-3ae2-9163-041cb1a0d726,,The heike biwa is a biwa with four strings and five frets used to play Heike Monogatari.,,heike biwa,String instrument,,
https://musicbrainz.org/instrument/e2f0cdf4-3651-4bb9-9153-0cdb16ce65ea,68fa2525-4c23-3386-bb81-e84994342e9a,Indian mouth harp,"Indian mouth harp, played in Carnatic and Rajastani folk music.",,morsing,Percussion instrument,https://www.wikidata.org/wiki/Q13399266,https://musicbrainz.org/genre/5b8be5dd-44b1-4461-9266-cfed3e16f55c
https://musicbrainz.org/instrument/57be0c41-d871-424d-a4e0-db6d5cbb6aea,68fa2525-4c23-3386-bb81-e84994342e9a,,Tap dancing is a type of dance in which the dancer wears special shoes that make a clicking sound as the dancer's feet strike the floor.,,tap dance,Percussion instrument,https://www.wikidata.org/wiki/Q244475,
https://musicbrainz.org/instrument/7b14c118-e243-459c-a18a-0c478a3ea6f4,cc00f97f-cf3d-3ae2-9163-041cb1a0d726,Bowed with pluckable strings,"Hybrid between the viol and the bandora, it has an extra set of plucked strings in addition to the bowed ones. Used regularly in Europe until the end of the 18th century.",,baryton,String instrument,https://www.wikidata.org/wiki/Q521151,
